longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,location_name
-120.09,37,11,3761,675,2374,673,3.4598,74600,INLAND,"17267 Walden Dr, Madera, CA 93638, USA"
-118.2,34.13,50,2929,588,1931,574,3.3438,173600,<1H OCEAN,"1548 Wildwood Dr, Eagle Rock, CA 90041, USA"
-123.85,41.32,31,938,238,425,157,1.0486,36700,<1H OCEAN,"849X+XX Surgone, CA, USA"
-118.92,34.4,23,1290,283,1060,279,3.3152,198000,<1H OCEAN,"741 Old Telegraph Rd, Fillmore, CA 93015, USA"
-117.04,32.64,5,2329,542,1213,514,4.0298,225600,NEAR OCEAN,"JXR6+22 Chula Vista, CA, USA"
-122.72,38.47,29,1706,415,990,394,1.9932,164800,<1H OCEAN,"150 Bicentennial Way, Santa Rosa, CA 95403, USA"
-122.39,40.53,28,1427,304,692,285,2.125,80800,INLAND,"5762 Emerald Ln, Redding, CA 96001, USA"
-118.5,33.97,52,709,329,388,313,2.2643,350000,<1H OCEAN,"XF9X+XX Los Angeles, CA, USA"
-118.23,33.95,37,2667,671,2865,683,0.6831,87500,<1H OCEAN,"9523 Alameda St, Los Angeles, CA 90002, USA"
-117.3,34.52,34,4493,838,2335,779,3.1635,74300,INLAND,"14874 S Mojave Dr, Victorville, CA 92395, USA"
-118.11,34.02,40,1727,309,932,313,3.95,210200,<1H OCEAN,"1200 W Victoria Ave, Montebello, CA 90640, USA"
-121.29,37.99,41,930,191,463,185,3.4141,90600,INLAND,"4119 Coronado Ave, Stockton, CA 95204, USA"
-121.88,36.98,21,4117,752,2001,763,4.8953,289500,NEAR OCEAN,"2255 Huntington Dr, Aptos, CA 95003, USA"
-117.97,34.06,31,2516,597.8,2194,497,3.2413,155500,<1H OCEAN,"1326 Mayland Ave, La Puente, CA 91746, USA"
-122.71,38.46,36,2175,516,1087,477,3.0444,167200,<1H OCEAN,"1857 Wright St, Santa Rosa, CA 95404, USA"
-118.25,34.11,39,1415,369,1467,351,3.015,156300,<1H OCEAN,"2729 Carillon St, Los Angeles, CA 90039, USA"
-122.41,37.71,49,1852,429,1615,447,3.495,217800,NEAR BAY,"827 Sunnydale Ave, San Francisco, CA 94134, USA"
-121.44,37.7,5,1365,196,591,156,6.0389,215100,INLAND,"1161 Riverview Ave, Tracy, CA 95377, USA"
-118.13,34.18,52,3094,519,1309,488,6.4223,310900,INLAND,"1008 Morada Pl, Altadena, CA 91001, USA"
-121.88,37.33,41,395,164,549,184,2.375,175000,<1H OCEAN,"546 S 5th St, San Jose, CA 95112, USA"
-122.22,38.08,37,2811,582.6,1574,516,3.1053,96700,NEAR BAY,"510 Gilcrest Ave, Vallejo, CA 94591, USA"
-118.19,33.85,45,1167,302,773,287,3.2798,150300,NEAR OCEAN,"285 E Morningside St, Long Beach, CA 90805, USA"
-118.25,34.14,30,1615,570,1245,544,1.8929,196900,<1H OCEAN,"520 S Glendale Ave, Glendale, CA 91205, USA"
-117.31,33.75,19,3173,678,2204,606,2.1484,129200,<1H OCEAN,"QM2R+22 Lake Elsinore, CA, USA"
-122.05,37.33,21,2052,346,933,351,5.3167,416300,<1H OCEAN,"21451 Milford Dr, Cupertino, CA 95014, USA"
-116.95,33.75,23,4676,1096,2770,1057,1.7847,109500,INLAND,"245 Yale St, Hemet, CA 92544, USA"
-119.72,36.8,15,3045,689,1340,588,3.1953,85700,INLAND,"440 W Gettysburg Ave, Clovis, CA 93612, USA"
-122.19,39.5,23,462,97,261,90,2.1705,53000,INLAND,"GR25+2X Willows, CA, USA"
-121.8,38.01,44,3184,581,1399,548,2.7234,110200,INLAND,"2 Winifred Ct, Antioch, CA 94509, USA"
-121.92,36.62,52,1410,303,578,285,2.5625,235400,NEAR OCEAN,"305 18th St, Pacific Grove, CA 93950, USA"
-120.97,37.66,24,2930,588,1448,570,3.5395,127900,INLAND,"1525 Carnation Ct, Modesto, CA 95355, USA"
-118.2,33.99,33,1134,375,1615,354,2.1468,141700,<1H OCEAN,"3629 E 58th St, Maywood, CA 90270, USA"
-116.96,33.94,22,1999,497,1304,479,1.4063,81900,INLAND,"1172 Sea Lavender Ln, Beaumont, CA 92223, USA"
-123.34,39.39,18,2821,628,1636,615,2.3333,84000,<1H OCEAN,"Howard Hospital Campus, Willits, CA 95490, USA"
-118.32,34.2,29,2209,444,952,403,4.375,341200,<1H OCEAN,"1907 Richard St, Burbank, CA 91504, USA"
-121.35,38.01,15,2682,599,1520,601,3.5982,94400,INLAND,"2822 Marietta Ct, Stockton, CA 95207, USA"
-117.42,33.93,32,2885,595,1509,590,3.1795,125600,INLAND,"8242 Briarwood Dr, Riverside, CA 92504, USA"
-117.91,34.1,28,3694,722,1999,718,3.2813,181100,<1H OCEAN,"1101 N Azusa Ave, Covina, CA 91722, USA"
-121.67,36.93,22,569,132,542,125,2.1875,187500,<1H OCEAN,"W8JJ+22 Interlaken, CA, USA"
-119.73,34.41,29,1769,297,703,269,4.4375,350000,NEAR OCEAN,"2430 Calle Montilla, Santa Barbara, CA 93109, USA"
-122.27,37.73,31,5785,1379,2973,1312,3.2689,231000,NEAR BAY,"PPHJ+X2 Alameda, CA, USA"
-117.99,33.94,30,2395,565,1214,521,3.7045,212300,<1H OCEAN,"10602 Avonbury Ave, Whittier, CA 90603, USA"
-120.49,40.31,16,1821,360,969,359,3.4643,85100,INLAND,"713-225 Sunnyside Rd, Janesville, CA 96114, USA"
-119.28,36.32,29,2274,514,1234,521,1.9138,66900,INLAND,"1119 E Tulare Ave, Visalia, CA 93292, USA"
-122.03,38.3,5,1569,199,713,209,6.6779,223900,INLAND,"4429 Avondale Cir, Fairfield, CA 94533, USA"
-120.3,37.34,33,993,186,556,175,2.4286,103600,INLAND,"10310 Reese Rd, Merced, CA 95340, USA"
-118.07,34.12,30,2201,559,1194,531,4.1136,279900,INLAND,"9119 Camino Real, San Gabriel, CA 91775, USA"
-118.16,34.09,36,3334,920,2881,800,2.1696,170800,<1H OCEAN,"208 Winchester Ave, Alhambra, CA 91801, USA"
-122.69,38.27,32,2344,434,1066,384,4.0313,285000,<1H OCEAN,"465 Rainsville Rd, Petaluma, CA 94952, USA"
-121.49,38.56,42,900,239,506,231,1.2813,87500,INLAND,"2550 18th St, Sacramento, CA 95818, USA"
-117.99,33.67,12,2228,479,1122,488,4.0385,350000,<1H OCEAN,"1420 Arrow Ln, Huntington Beach, CA 92648, USA"
-118.27,34.09,52,3225,763,1559,710,3.9674,268800,<1H OCEAN,"3027 Effie St, Los Angeles, CA 90026, USA"
-117.28,33.04,12,4459,928,2471,888,3.5179,252700,NEAR OCEAN,"578 Melba Rd, Encinitas, CA 92024, USA"
-118.18,33.82,43,284,65,167,68,4.25,207500,NEAR OCEAN,"3455 Lewis Ave, Long Beach, CA 90807, USA"
-117.1,32.75,16,2426,799,1505,754,1.6444,103400,NEAR OCEAN,"4020 44th St, San Diego, CA 92105, USA"
-121.91,37.34,35,2189,607,1193,562,2.8042,240900,<1H OCEAN,"585 Lenzen Ave, San Jose, CA 95110, USA"
-117.66,35.6,14,1740,391,850,317,2.5812,91700,INLAND,"557 E Dolphin Ave, Ridgecrest, CA 93555, USA"
-118.64,34.22,16,4312,574,1902,574,8.4438,390000,<1H OCEAN,"8317 Lester Ln, Canoga Park, CA 91304, USA"
-121.81,37.31,14,2731,578,1109,551,3.1382,139700,<1H OCEAN,"1787 Capitol Expy, San Jose, CA 95121, USA"
-121.98,37.36,33,1582,272,809,267,5.7059,287200,<1H OCEAN,"2923 Cabrillo Ave, Santa Clara, CA 95051, USA"
-117.13,32.97,10,3486,469,1700,483,6.4696,249500,<1H OCEAN,"13874 Bruyere Ct, San Diego, CA 92129, USA"
-117.21,33.12,4,3261,689,926,561,4.3672,258900,NEAR OCEAN,"1423 Camino De Vela, San Marcos, CA 92078, USA"
-120.25,38.03,21,4924,966,1175,454,2.9457,116500,INLAND,"22493 Joe Hooke Ln, Sonora, CA 95370, USA"
-118.5,34.21,36,1254,229,629,245,4.9643,236100,<1H OCEAN,"7660 Balboa Blvd, Van Nuys, CA 91406, USA"
-121.6,39.79,18,2672,533,1151,532,2.567,102900,INLAND,"QCQ2+X2 Magalia, CA, USA"
-122.06,37.94,19,4005,972,1896,893,2.5268,235700,NEAR BAY,"Senator Daniel E. Boatwright Hwy, Pleasant Hill, CA 94523, USA"
-119.3,36.3,14,3023,469,1523,492,5.3602,118600,INLAND,"3334 S Stevenson St, Visalia, CA 93277, USA"
-120.99,37.64,50,683,189,459,195,1.8162,70000,INLAND,"514 15th St A, Modesto, CA 95354, USA"
-118.16,33.91,6,3445,847,2467,712,3.1507,144000,<1H OCEAN,"13836 Paramount Blvd, Paramount, CA 90723, USA"
-118.07,33.97,32,3400,826,3017,793,2.4607,155600,<1H OCEAN,"8121 Broadway Ave, Whittier, CA 90606, USA"
-117.64,33.49,3,2516,429,781,337,5.6197,271600,<1H OCEAN,"31291 Paseo Crucero, San Juan Capistrano, CA 92675, USA"
-117.42,33.94,26,2420,532,1383,469,3.5403,113500,INLAND,"7925 Garfield St, Riverside, CA 92504, USA"
-118.08,33.91,30,1366,460,920,410,0.9946,159900,<1H OCEAN,"11920 Front St, Norwalk, CA 90650, USA"
-117.22,32.83,17,1124,187,553,205,5.7451,237300,NEAR OCEAN,"3080 Guilitoy Ave, San Diego, CA 92117, USA"
-122.03,38.24,16,1104,164,495,156,5.4074,157700,INLAND,"1004 Neptune Ct, Suisun City, CA 94585, USA"
-121.63,36.68,24,2591,739,3243,702,2.1766,108500,<1H OCEAN,"788 St Helen Way, Salinas, CA 93905, USA"
-124.17,40.8,52,661,316,392,244,0.957,60000,NEAR OCEAN,"600 B St, Eureka, CA 95501, USA"
-117.25,32.74,36,1240,310,577,319,2.6625,248200,NEAR OCEAN,"4734 Coronado Ave, San Diego, CA 92107, USA"
-121.9,38.04,36,1489,331,838,259,1.2024,90200,INLAND,"23QX+XX Pittsburg, CA, USA"
-122.71,37.9,23,1250,257,437,188,3.115,242600,NEAR OCEAN,"410 Yucca Rd, Bolinas, CA 94924, USA"
-118.33,33.69,41,2168,357,1171,374,4.7216,311900,NEAR OCEAN,"MMQC+X2 Rancho Palos Verdes, CA, USA"
-121.96,37.28,28,5018,1066,2846,998,4.0174,273900,<1H OCEAN,"503 Kenneth St, Campbell, CA 95008, USA"
-118.05,34.1,36,1606,318,889,294,4.7931,272600,INLAND,"5428 Baldwin Ave, Temple City, CA 91780, USA"
-122.43,37.76,52,2356,501,909,481,4.2569,455400,NEAR BAY,"561 Sanchez St, San Francisco, CA 94114, USA"
-122.24,37.84,52,3529,574,1177,555,5.1773,389500,NEAR BAY,"5672 Broadway Terrace, Oakland, CA 94618, USA"
-121.96,38.34,7,3292,698,1911,702,3.89,140300,INLAND,"243 Plantation Way, Vacaville, CA 95687, USA"
-118.09,33.97,39,1473,297,1108,294,4.1389,166000,<1H OCEAN,"9657 Woodhue St, Pico Rivera, CA 90660, USA"
-122.59,38.58,18,3753,752,1454,668,3.7585,185700,<1H OCEAN,"1204 Willow St, Calistoga, CA 94515, USA"
-117.17,32.82,24,1623,417,911,397,2.7401,198100,NEAR OCEAN,"4133 Mt Albertine Ave, San Diego, CA 92111, USA"
-120.98,37.67,33,1433,298,824,302,2.7621,109100,INLAND,"1732 Bergen Dr, Modesto, CA 95350, USA"
-115.73,32.8,44,472,81,206,57,2.2083,93800,INLAND,"2005 Huff Rd, Imperial, CA 92251, USA"
-117.8,34.03,25,4240,643,1885,637,6.2384,247600,<1H OCEAN,"434 N Del Sol Ln, Diamond Bar, CA 91765, USA"
-121.46,38.65,14,3167,551,1787,533,3.8125,92600,INLAND,"1 Sunborg Ct, Sacramento, CA 95838, USA"
-118.28,33.99,46,2577,703,2446,687,1.275,98300,<1H OCEAN,"375 W 58th St, Los Angeles, CA 90037, USA"
-122.1,37.66,35,686,142,480,149,3.875,162100,NEAR BAY,"23742 Ida Ln, Hayward, CA 94541, USA"
-122.07,37.94,36,2639,488,1111,476,3.5057,205100,NEAR BAY,"401 Beatrice Rd, Pleasant Hill, CA 94523, USA"
-119.09,34.35,20,4725,881,2823,869,4.0122,214800,<1H OCEAN,"430 Morrison Ln, Santa Paula, CA 93060, USA"
-122.02,37.35,26,2785,418,1221,422,8.1078,365700,<1H OCEAN,"1362 Pauline Dr, Sunnyvale, CA 94087, USA"
-118.06,33.97,39,1639,300,988,309,3.9612,175800,<1H OCEAN,"7931 Sorensen Ave, Whittier, CA 90606, USA"
-118.08,33.77,26,2013,551,664,510,2.2708,67500,<1H OCEAN,"13311 Del Monte Dr, Seal Beach, CA 90740, USA"
-118.39,33.88,35,1267,216,521,191,6.0441,470000,<1H OCEAN,"1346 2nd St., Manhattan Beach, CA 90266, USA"
-118.2,34.04,44,1399,386,1419,373,1.8224,143800,<1H OCEAN,"100 S Dacotah St, Los Angeles, CA 90063, USA"
-121.32,38.62,29,2430,448,1087,394,3.0864,177900,INLAND,"6220 Kiernan Dr, Carmichael, CA 95608, USA"
-121.3,37.96,24,1212,366,1202,343,1.7875,76800,INLAND,"845 N Lincoln St, Stockton, CA 95203, USA"
-118.1,33.98,34,1357,310,1042,287,3.4083,156700,<1H OCEAN,"7255 Rosemead Blvd, Pico Rivera, CA 90660, USA"
-119.73,36.77,24,4410,939,2362,862,2.9406,73000,INLAND,"4920 E Yale Ave, Fresno, CA 93727, USA"
-116.89,33.79,12,701,130,434,110,2.0577,56700,INLAND,"Q4Q5+XX San Jacinto, CA, USA"
-117.08,32.64,38,917,256,494,233,1.9241,150000,NEAR OCEAN,"320 3rd Ave unit b, Chula Vista, CA 91910, USA"
-122.18,37.7,36,2639,533,1209,519,4.0268,205500,NEAR BAY,"2341 W Ave 136th, San Leandro, CA 94577, USA"
-120.12,38.12,37,3355,666,338,136,2.0625,88900,INLAND,"4VCJ+22 Long Barn, CA, USA"
-122.12,37.85,18,5252,686,1870,657,8.0074,454100,NEAR BAY,"270 Claudia Ct, Moraga, CA 94556, USA"
-120.01,38.93,22,3080,610,1045,425,2.996,126100,INLAND,"2159 Morro Dr, South Lake Tahoe, CA 96150, USA"
-118.43,34,37,1340,358,1008,340,3.7614,314300,<1H OCEAN,"12321 Washington Pl, Los Angeles, CA 90066, USA"
-118.14,34.16,38,1843,565,1449,524,2.2174,215400,<1H OCEAN,"824 N Oakland Ave, Pasadena, CA 91104, USA"
-118.14,33.79,23,2573,688,1478,604,3.4833,209400,NEAR OCEAN,"1801 E Atherton St, Long Beach, CA 90815, USA"
-122.48,37.78,52,2666,515,1362,494,4.218,393800,NEAR BAY,"5625-5641 Geary Blvd, San Francisco, CA 94121, USA"
-123.91,41.68,22,1880,360,743,314,2.9688,152700,<1H OCEAN,84HRM3JR+22
-119.79,36.8,27,2462,484,852,449,3.32,124700,INLAND,"4540 N Blackstone Ave, Fresno, CA 93726, USA"
-121.43,38.65,18,909,198,661,176,3.1696,77400,INLAND,"4524 Raley Blvd, Sacramento, CA 95838, USA"
-118.48,34.24,32,2621,412,1285,414,6.6537,267600,<1H OCEAN,"15944 Liggett St, North Hills, CA 91343, USA"
-118.19,33.79,41,2114,612,2357,529,1.7938,142600,NEAR OCEAN,"1801 Long Beach Blvd, Long Beach, CA 90806, USA"
-122.08,37.63,34,1619,293,1148,310,4.0326,164700,NEAR BAY,"27660 Seminole Way, Hayward, CA 94544, USA"
-118.08,33.83,30,2188,556,2727,525,2.7759,136800,<1H OCEAN,"21808 Clarkdale Ave, Hawaiian Gardens, CA 90716, USA"
-118.1,33.9,35,1151,248,809,246,4.7813,160000,<1H OCEAN,"14438 Studebaker Rd, Norwalk, CA 90650, USA"
-118.45,37.7,15,2199,453,899,347,2.35,107800,INLAND,"MHX2+X2 Benton, CA, USA"
-117.94,33.93,34,1475,319,698,293,3.8194,186000,<1H OCEAN,"541 E 2nd Ave, La Habra, CA 90631, USA"
-117.95,33.71,20,2781,407,1242,408,6.1092,306500,<1H OCEAN,"10275 Slater Ave, Fountain Valley, CA 92708, USA"
-122.35,40.68,36,1822,449,930,399,1.3801,56600,INLAND,"1695 Cascade Blvd, Shasta Lake, CA 96019, USA"
-118.3,34.05,34,1453,588,1987,589,2.096,187500,<1H OCEAN,"1125 Normandie Ave, Los Angeles, CA 90006, USA"
-120.54,34.97,23,1353,345,1322,336,1.8185,97800,<1H OCEAN,"XF96+X2 Guadalupe, CA, USA"
-122.1,37.71,27,6740,1073,2723,1035,5.2131,252500,NEAR BAY,"2883 Eugene Terrace, Castro Valley, CA 94546, USA"
-120.96,37.51,30,1288,237,720,233,2.3864,139100,INLAND,"8813 Central Ave, Ceres, CA 95307, USA"
-119.78,36.72,22,354,121,530,115,2.1458,34400,INLAND,"2180 S Van Ness Ave, Fresno, CA 93721, USA"
-117.16,33.73,10,2381,454,1323,477,2.6322,140700,INLAND,"PRHR+X2 Menifee, CA, USA"
-117.5,33.92,31,2529,513,1504,426,2.9821,115600,INLAND,"11467 Norwood Ave, Riverside, CA 92505, USA"
-122.24,38.11,52,2111,310,772,323,4.775,148200,NEAR BAY,"1500 Tennessee St, Vallejo, CA 94590, USA"
-122.43,37.79,52,3020,842,1294,769,3.4375,500001,NEAR BAY,"2245 Sacramento St, San Francisco, CA 94115, USA"
-121.07,39.15,15,6828,1319,3002,1318,2.4726,143400,INLAND,"10114 Timberland Dr, Grass Valley, CA 95949, USA"
-121.25,37.76,22,2430,417,1292,391,3.4009,182400,INLAND,"QQ52+X2 Manteca, CA, USA"
-118.88,34.22,16,2343,393,2007,383,5.756,302700,<1H OCEAN,"2953 Rockridge Pl, Thousand Oaks, CA 91360, USA"
-120.92,39.56,48,1276,292,358,145,1.875,66600,INLAND,"H36J+22 Goodyears Bar, CA, USA"
-118.33,33.93,37,1831,356,925,338,4.4091,148400,<1H OCEAN,"3318 W 115th St, Inglewood, CA 90303, USA"
-119.79,36.72,41,1562,322,927,277,1.3047,44100,INLAND,"2178 S Poppy Ave, Fresno, CA 93706, USA"
-118.01,34.1,35,2120,412,1375,405,3.4609,166300,INLAND,"5420 Peck Rd, El Monte, CA 91732, USA"
-121.3,37.96,31,2668,812,1398,721,1.125,110400,INLAND,"845 N Lincoln St, Stockton, CA 95203, USA"
-122.29,37.81,50,760,190,377,122,0.9011,86100,NEAR BAY,"1312 Kirkham Ct, Oakland, CA 94607, USA"
-118.01,34.12,43,1185,207,657,198,4.5491,214800,INLAND,"1111 Jeffries Ave, Arcadia, CA 91006, USA"
-117.25,32.96,18,4773,743,1970,716,6.6199,406200,NEAR OCEAN,"2969 Racetrack View Dr, Del Mar, CA 92014, USA"
-124.16,40.78,50,2285,403,837,353,2.5417,85400,NEAR OCEAN,"802 Harris St, Eureka, CA 95503, USA"
-117.08,32.8,25,2963,552,1162,556,3.625,184500,NEAR OCEAN,"5233-35 Lewison Pl, San Diego, CA 92120, USA"
-122.47,37.76,52,2465,489,1170,498,4.0793,306700,NEAR BAY,"845 Kirkham St, San Francisco, CA 94122, USA"
-117.91,33.78,26,4297,1037,3596,967,3.045,184000,<1H OCEAN,"12762 Heather Ave, Garden Grove, CA 92840, USA"
-121.15,38.8,20,2104,370,745,314,4.1685,217500,INLAND,"8200 Granada Ln, Loomis, CA 95650, USA"
-117.64,34.12,18,3605,534,1682,480,5.8407,202900,INLAND,"1560 N Campus Ave, Upland, CA 91786, USA"
-117.24,32.83,18,3109,501,949,368,7.4351,445700,NEAR OCEAN,"2535 Ridgegate Row, La Jolla, CA 92037, USA"
-118.19,33.91,35,2695,748,2935,706,2.0134,132400,<1H OCEAN,"12323 Millrace Ave, Lynwood, CA 90262, USA"
-118.17,33.98,41,428,111,585,139,3.1786,132100,<1H OCEAN,"6159 District Blvd, Maywood, CA 90270, USA"
-119.06,36.09,11,2572,454,1402,415,3.6786,72900,INLAND,"1918 La Vida Ave, Porterville, CA 93257, USA"
-121.33,38.63,23,1947,409,866,400,2.7181,156800,INLAND,"5801 Grant Ave, Carmichael, CA 95608, USA"
-121.24,38.78,18,549,143,249,136,0.8691,136500,INLAND,"5903 Lindsay Ct, Rocklin, CA 95677, USA"
-117.67,33.61,24,3859,661,1972,624,5.7871,227400,<1H OCEAN,"24261 Castilla Ln, Mission Viejo, CA 92691, USA"
-118.39,34.21,14,2807,868,2729,803,2.6667,172400,<1H OCEAN,"7650 Morella Ave, North Hollywood, CA 91605, USA"
-117.09,32.83,15,4138,636,2001,677,4.8419,264000,<1H OCEAN,"11010 Clairemont Mesa Blvd, San Diego, CA 92124, USA"
-117.11,32.75,18,1943,587,1329,522,1.7696,103100,NEAR OCEAN,"3910 University Ave #100, San Diego, CA 92105, USA"
-121.12,37.73,35,1107,227,573,210,2.3924,102200,INLAND,"PVHH+XX Ripon, CA, USA"
-117.07,32.61,22,5016,1331,3222,1196,2.1441,135500,NEAR OCEAN,"354 Oxford St, Chula Vista, CA 91911, USA"
-117.96,33.75,14,2509,611,1814,547,2.7986,176100,<1H OCEAN,"9701 Sabre Ave, Garden Grove, CA 92844, USA"
-119.76,36.79,26,3654,837,1976,830,2.1544,72800,INLAND,"3844 E Pontiac Way, Fresno, CA 93726, USA"
-118.2,34.06,40,1181,335,1441,337,2.1136,111800,<1H OCEAN,"1424 N Soto St, Los Angeles, CA 90033, USA"
-118.34,34.09,37,1442,501,998,503,2.4432,200000,<1H OCEAN,"1160 N Mansfield Ave, Los Angeles, CA 90038, USA"
-118.35,34.04,38,1626,375,1019,372,2.3687,146800,<1H OCEAN,"1927 S Orange Dr, Los Angeles, CA 90016, USA"
-118.25,33.92,44,1137,235,747,225,2,92600,<1H OCEAN,"12313 Slater Ave, Los Angeles, CA 90059, USA"
-122.08,40.64,14,3099,519,1447,494,4.0132,141200,INLAND,"JWQC+X2 Millville, CA, USA"
-118.41,34.03,26,4376,1394,2435,1250,2.8418,327300,<1H OCEAN,"3280 Motor Ave Suite 100, Los Angeles, CA 90034, USA"
-117.99,33.78,15,4273,993,2300,946,3.5313,213000,<1H OCEAN,"812 Chateau Ct, Garden Grove, CA 92841, USA"
-122.19,37.77,52,2170,428,1086,425,3.3715,143900,NEAR BAY,"2521 61st Ave, Oakland, CA 94605, USA"
-118.58,34.19,15,3061,1079,2173,1078,2.85,187500,<1H OCEAN,"20500 Kittridge St, Winnetka, CA 91306, USA"
-121.01,38.73,7,6322,1046,2957,1024,4.7276,197500,INLAND,"3222 Deer Valley Rd, Rescue, CA 95672, USA"
-117.06,32.63,37,1326,234,612,240,4.125,160200,NEAR OCEAN,"44 E J St, Chula Vista, CA 91910, USA"
-122.34,37.93,45,2225,486,1304,459,2.64,112100,NEAR BAY,"3116 Center Ave, Richmond, CA 94804, USA"
-118.14,33.89,33,1250,276,866,268,4.1708,175000,<1H OCEAN,"9111 Alondra Blvd, Bellflower, CA 90706, USA"
-116.42,33.68,15,3895,782,900,529,2.2208,138300,INLAND,"125 Tepin Way, Palm Desert, CA 92260, USA"
-118.28,33.78,20,2233,591,1915,558,3.2011,169100,<1H OCEAN,"1346 W I St, Wilmington, CA 90744, USA"
-118.11,34.08,42,3172,644,1829,642,3.3966,243200,<1H OCEAN,"1421 E Valley Blvd, Alhambra, CA 91801, USA"
-119.89,36.73,43,524,93,302,93,2.6146,81300,INLAND,"453 S Polk Ave, Fresno, CA 93706, USA"
-118.29,34.01,39,751,207,1010,231,1.6036,137500,<1H OCEAN,"880 W 40th Pl, Los Angeles, CA 90037, USA"
-117.2,32.82,35,2772,537,1392,521,3.337,172300,NEAR OCEAN,"4171 Donald Ct, San Diego, CA 92117, USA"
-119.77,36.76,43,1623,294,781,272,1.869,56000,INLAND,"3244 E Lamona Ave, Fresno, CA 93703, USA"
-122.82,38.61,41,2720,501,987,364,4.0294,201700,<1H OCEAN,"J56J+22 Camp Rose, CA, USA"
-117.76,33.53,18,3224,561,1310,580,8.4614,391900,<1H OCEAN,"1048 Miramar St, Laguna Beach, CA 92651, USA"
-117.06,32.73,33,3444,619,1884,582,3.7891,126700,NEAR OCEAN,"2311 Holstrom Pl, San Diego, CA 92114, USA"
-118.32,34.18,44,1594,389,832,340,3.4,212100,<1H OCEAN,"693 N Victory Blvd, Burbank, CA 91502, USA"
-121.28,38.02,8,1868,392,1258,389,3.175,95900,INLAND,"7760 Lorraine Ave, Stockton, CA 95210, USA"
-117.86,33.8,35,1683,347,1242,335,3.5172,190400,<1H OCEAN,"726 W Nicholas Ave, Orange, CA 92868, USA"
-122.48,37.73,47,2382,392,867,376,5.2598,371500,NEAR OCEAN,"Stonestown Farmer's Market, 3251 20th Ave, San Francisco, CA 94132, USA"
-117.2,32.86,4,4308,1095,1923,932,3.9356,267000,NEAR OCEAN,"4241 Rous St, San Diego, CA 92122, USA"
-117.38,33.96,30,3153,623,1544,575,3.4491,133800,INLAND,"3203 Gibraltar Dr., Riverside, CA 92506, USA"
-120.69,35.25,15,4210,899,1933,867,2.794,262500,NEAR OCEAN,"1551 Froom Ranch Way Rd, San Luis Obispo, CA 93405, USA"
-118.04,33.72,14,4494,1048,2222,963,4.7821,169400,<1H OCEAN,"16662 Graz Cir, Huntington Beach, CA 92649, USA"
-118.11,33.93,35,2670,493,1196,488,3.8427,283500,<1H OCEAN,"9655 Firestone Blvd, Downey, CA 90241, USA"
-122.06,37.85,17,7475,1556,2092,1449,3.6437,186500,NEAR BAY,"4348 Terra Granada Dr, Walnut Creek, CA 94595, USA"
-121.23,38.69,19,5268,849,2357,849,3.9226,148700,INLAND,"6804 Beech Ave, Orangevale, CA 95662, USA"
-119.69,36.79,5,2613,476,1490,481,4.0993,83000,INLAND,"3436 Miami Ave, Clovis, CA 93611, USA"
-122.26,37.82,37,3633,1085,1838,980,2.6104,193100,NEAR BAY,"45 Randwick Ave, Oakland, CA 94611, USA"
-117.98,33.74,29,3443,635,2257,620,4.7404,207500,<1H OCEAN,"15322 Balboa St, Westminster, CA 92683, USA"
-118.1,34.58,32,1489,306,774,267,3.275,103500,INLAND,"1623 E Palmdale Blvd, Palmdale, CA 93550, USA"
-117.76,33.48,38,3832,809,1332,636,5.0044,381200,<1H OCEAN,"F6HQ+XX Laguna Beach, CA, USA"
-121.75,36.77,25,1851,418,1678,390,3.2937,135300,<1H OCEAN,"11840 Rico St, Castroville, CA 95012, USA"
-118.23,34.13,48,1308,285.4,835,294,4.2891,214800,<1H OCEAN,"4329 W Ave 42, Los Angeles, CA 90065, USA"
-122.14,37.74,52,1071,201,440,192,4.0662,204200,NEAR BAY,"PVQ5+XX Oakland, CA, USA"
-117.24,34.13,26,3774,716,1913,620,3.3534,98900,INLAND,"1704 Guthrie St N, San Bernardino, CA 92404, USA"
-121.51,38.26,52,910,212,429,212,1.6458,52800,INLAND,"7F5Q+XX Walnut Grove, CA, USA"
-118.03,33.83,25,3030,532,1668,509,4.625,229600,<1H OCEAN,"5941 Lakeshore Dr, Cypress, CA 90630, USA"
-118.2,33.95,35,1924,520,2101,541,2.4267,151500,<1H OCEAN,"9211 San Miguel Ave, South Gate, CA 90280, USA"
-117.13,32.7,48,786,230,917,231,1.875,75600,NEAR OCEAN,"610 S 30th St, San Diego, CA 92113, USA"
-118.04,34.13,39,2485,382,1072,342,6.0878,430200,INLAND,"200 Campus Dr, Arcadia, CA 91007, USA"
-120.14,36.04,27,2533,518,1371,461,2.9708,60900,INLAND,"2VQ5+XX Avenal, CA, USA"
-119.02,35.39,52,191,52,106,49,2.0455,72500,INLAND,"3232 H St, Bakersfield, CA 93301, USA"
-122.03,37.98,44,1254,252,498,217,3.4531,148900,NEAR BAY,"2529 Salvio St, Concord, CA 94519, USA"
-121.22,37.95,30,1055,211,629,170,2.8676,76900,INLAND,"1702 S Walker Ln, Stockton, CA 95215, USA"
-118.23,33.78,20,59,24,69,23,2.5588,350000,NEAR OCEAN,"QQJ9+2X Los Angeles, CA, USA"
